gene,seq1,seq2,tm_score
gct,gct_seq9.pdb,gct_seq1.pdb,0.76945
gct,gct_seq9.pdb,gct_seq12.pdb,0.33075
gct,gct_seq9.pdb,gct_seq10.pdb,0.79864
gct,gct_seq9.pdb,gct_seq6.pdb,0.85808
gct,gct_seq0.pdb,gct_seq15.pdb,0.58496
gct,gct_seq0.pdb,gct_seq4.pdb,0.75379
gct,gct_seq0.pdb,gct_seq13.pdb,0.51635
gct,gct_seq0.pdb,gct_seq3.pdb,0.79797
gct,gct_seq0.pdb,gct_seq16.pdb,0.48231
gct,gct_seq0.pdb,gct_seq2.pdb,0.74735
gct,gct_seq0.pdb,gct_seq11.pdb,0.67885
gct,gct_seq0.pdb,gct_seq17.pdb,0.68603
gct,gct_seq0.pdb,gct_seq8.pdb,0.75573
gct,gct_seq0.pdb,gct_seq1.pdb,0.73802
gct,gct_seq0.pdb,gct_seq12.pdb,0.32592
gct,gct_seq0.pdb,gct_seq10.pdb,0.7198
gct,gct_seq0.pdb,gct_seq6.pdb,0.78111
gct,gct_seq15.pdb,gct_seq4.pdb,0.24461
gct,gct_seq15.pdb,gct_seq13.pdb,0.31149
gct,gct_seq15.pdb,gct_seq3.pdb,0.24365
gct,gct_seq15.pdb,gct_seq16.pdb,0.31597
gct,gct_seq15.pdb,gct_seq2.pdb,0.24454
gct,gct_seq15.pdb,gct_seq11.pdb,0.26418
gct,gct_seq15.pdb,gct_seq17.pdb,0.24092
gct,gct_seq15.pdb,gct_seq8.pdb,0.25257
gct,gct_seq15.pdb,gct_seq1.pdb,0.23368
gct,gct_seq15.pdb,gct_seq12.pdb,0.23685
gct,gct_seq15.pdb,gct_seq10.pdb,0.23232
gct,gct_seq15.pdb,gct_seq6.pdb,0.24596
gct,gct_seq4.pdb,gct_seq13.pdb,0.50932
gct,gct_seq4.pdb,gct_seq3.pdb,0.79916
gct,gct_seq4.pdb,gct_seq16.pdb,0.49581
gct,gct_seq4.pdb,gct_seq2.pdb,0.79637
gct,gct_seq4.pdb,gct_seq11.pdb,0.66099
gct,gct_seq4.pdb,gct_seq17.pdb,0.73687
gct,gct_seq4.pdb,gct_seq8.pdb,0.79499
gct,gct_seq4.pdb,gct_seq1.pdb,0.78585
gct,gct_seq4.pdb,gct_seq12.pdb,0.3677
gct,gct_seq4.pdb,gct_seq10.pdb,0.72067
gct,gct_seq4.pdb,gct_seq6.pdb,0.78592
gct,gct_seq13.pdb,gct_seq3.pdb,0.46642
gct,gct_seq13.pdb,gct_seq16.pdb,0.51418
gct,gct_seq13.pdb,gct_seq2.pdb,0.48804
gct,gct_seq13.pdb,gct_seq11.pdb,0.53263
gct,gct_seq13.pdb,gct_seq17.pdb,0.47213
gct,gct_seq13.pdb,gct_seq8.pdb,0.4482
gct,gct_seq13.pdb,gct_seq1.pdb,0.45018
gct,gct_seq13.pdb,gct_seq12.pdb,0.37925
gct,gct_seq13.pdb,gct_seq10.pdb,0.4377
gct,gct_seq13.pdb,gct_seq6.pdb,0.45424
gct,gct_seq3.pdb,gct_seq16.pdb,0.46695
gct,gct_seq3.pdb,gct_seq2.pdb,0.79355
gct,gct_seq3.pdb,gct_seq11.pdb,0.70964
gct,gct_seq3.pdb,gct_seq17.pdb,0.71225
gct,gct_seq3.pdb,gct_seq8.pdb,0.76599
gct,gct_seq3.pdb,gct_seq1.pdb,0.77049
gct,gct_seq3.pdb,gct_seq12.pdb,0.37539
gct,gct_seq3.pdb,gct_seq10.pdb,0.76852
gct,gct_seq3.pdb,gct_seq6.pdb,0.75934
gct,gct_seq16.pdb,gct_seq2.pdb,0.25106
gct,gct_seq16.pdb,gct_seq11.pdb,0.29155
gct,gct_seq16.pdb,gct_seq17.pdb,0.2622
gct,gct_seq16.pdb,gct_seq8.pdb,0.2488
gct,gct_seq16.pdb,gct_seq1.pdb,0.24023
gct,gct_seq16.pdb,gct_seq12.pdb,0.27287
gct,gct_seq16.pdb,gct_seq10.pdb,0.2348
gct,gct_seq16.pdb,gct_seq6.pdb,0.25004
gct,gct_seq2.pdb,gct_seq11.pdb,0.68783
gct,gct_seq2.pdb,gct_seq17.pdb,0.76524
gct,gct_seq2.pdb,gct_seq8.pdb,0.79949
gct,gct_seq2.pdb,gct_seq1.pdb,0.82313
gct,gct_seq2.pdb,gct_seq12.pdb,0.39915
gct,gct_seq2.pdb,gct_seq10.pdb,0.78942
gct,gct_seq2.pdb,gct_seq6.pdb,0.77811
gct,gct_seq11.pdb,gct_seq17.pdb,0.67073
gct,gct_seq11.pdb,gct_seq8.pdb,0.68835
gct,gct_seq11.pdb,gct_seq1.pdb,0.64436
gct,gct_seq11.pdb,gct_seq12.pdb,0.35841
gct,gct_seq11.pdb,gct_seq10.pdb,0.68576
gct,gct_seq11.pdb,gct_seq6.pdb,0.67795
gct,gct_seq17.pdb,gct_seq8.pdb,0.71549
gct,gct_seq17.pdb,gct_seq1.pdb,0.69147
gct,gct_seq17.pdb,gct_seq12.pdb,0.38297
gct,gct_seq17.pdb,gct_seq10.pdb,0.68294
gct,gct_seq17.pdb,gct_seq6.pdb,0.73913
gct,gct_seq8.pdb,gct_seq1.pdb,0.76773
gct,gct_seq8.pdb,gct_seq12.pdb,0.30968
gct,gct_seq8.pdb,gct_seq10.pdb,0.76446
gct,gct_seq8.pdb,gct_seq6.pdb,0.80688
gct,gct_seq1.pdb,gct_seq12.pdb,0.37958
gct,gct_seq1.pdb,gct_seq10.pdb,0.77906
gct,gct_seq1.pdb,gct_seq6.pdb,0.7608
gct,gct_seq12.pdb,gct_seq10.pdb,0.19168
gct,gct_seq12.pdb,gct_seq6.pdb,0.18751
gct,gct_seq10.pdb,gct_seq6.pdb,0.74913
wcxK,wcxK_seq2.pdb,wcxK_seq1.pdb,0.58084
wcxK,wcxK_seq2.pdb,wcxK_seq0.pdb,0.30724
wcxK,wcxK_seq1.pdb,wcxK_seq0.pdb,0.28798
wciD,wciD_seq4.pdb,wciD_seq5.pdb,0.33396
wciD,wciD_seq4.pdb,wciD_seq3.pdb,0.32043
wciD,wciD_seq4.pdb,wciD_seq1.pdb,0.29146
wciD,wciD_seq4.pdb,wciD_seq0.pdb,0.3914
wciD,wciD_seq4.pdb,wciD_seq2.pdb,0.32459
wciD,wciD_seq5.pdb,wciD_seq3.pdb,0.34103
wciD,wciD_seq5.pdb,wciD_seq1.pdb,0.33025
wciD,wciD_seq5.pdb,wciD_seq0.pdb,0.3026
wciD,wciD_seq5.pdb,wciD_seq2.pdb,0.4206
wciD,wciD_seq3.pdb,wciD_seq1.pdb,0.33769
wciD,wciD_seq3.pdb,wciD_seq0.pdb,0.39889
wciD,wciD_seq3.pdb,wciD_seq2.pdb,0.38184
wciD,wciD_seq1.pdb,wciD_seq0.pdb,0.36587
wciD,wciD_seq1.pdb,wciD_seq2.pdb,0.31781
wciD,wciD_seq0.pdb,wciD_seq2.pdb,0.31087
wchQ,wchQ_seq0.pdb,wchQ_seq3.pdb,0.44885
wchQ,wchQ_seq0.pdb,wchQ_seq2.pdb,0.35174
wchQ,wchQ_seq0.pdb,wchQ_seq5.pdb,0.4226
wchQ,wchQ_seq0.pdb,wchQ_seq4.pdb,0.43022
wchQ,wchQ_seq0.pdb,wchQ_seq1.pdb,0.35564
wchQ,wchQ_seq3.pdb,wchQ_seq2.pdb,0.46582
wchQ,wchQ_seq3.pdb,wchQ_seq5.pdb,0.48772
wchQ,wchQ_seq3.pdb,wchQ_seq4.pdb,0.49297
wchQ,wchQ_seq3.pdb,wchQ_seq1.pdb,0.43667
wchQ,wchQ_seq2.pdb,wchQ_seq5.pdb,0.37133
wchQ,wchQ_seq2.pdb,wchQ_seq4.pdb,0.38634
wchQ,wchQ_seq2.pdb,wchQ_seq1.pdb,0.66403
wchQ,wchQ_seq5.pdb,wchQ_seq4.pdb,0.65784
wchQ,wchQ_seq5.pdb,wchQ_seq1.pdb,0.36003
wchQ,wchQ_seq4.pdb,wchQ_seq1.pdb,0.36689
wcjH,wcjH_seq2.pdb,wcjH_seq3.pdb,0.26029
wcjH,wcjH_seq2.pdb,wcjH_seq1.pdb,0.30098
wcjH,wcjH_seq2.pdb,wcjH_seq0.pdb,0.33629
wcjH,wcjH_seq3.pdb,wcjH_seq1.pdb,0.26427
wcjH,wcjH_seq3.pdb,wcjH_seq0.pdb,0.25775
wcjH,wcjH_seq1.pdb,wcjH_seq0.pdb,0.27243
wciF,wciF_seq8.pdb,wciF_seq1.pdb,0.37324
wciF,wciF_seq8.pdb,wciF_seq9.pdb,0.37653
wciF,wciF_seq8.pdb,wciF_seq10.pdb,0.52887
wciF,wciF_seq8.pdb,wciF_seq0.pdb,0.37806
wciF,wciF_seq8.pdb,wciF_seq6.pdb,0.32694
wciF,wciF_seq8.pdb,wciF_seq7.pdb,0.37382
wciF,wciF_seq8.pdb,wciF_seq3.pdb,0.40765
wciF,wciF_seq8.pdb,wciF_seq5.pdb,0.37994
wciF,wciF_seq8.pdb,wciF_seq11.pdb,0.37063
wciF,wciF_seq8.pdb,wciF_seq2.pdb,0.32297
wciF,wciF_seq8.pdb,wciF_seq4.pdb,0.57886
wciF,wciF_seq1.pdb,wciF_seq9.pdb,0.37912
wciF,wciF_seq1.pdb,wciF_seq10.pdb,0.3552
wciF,wciF_seq1.pdb,wciF_seq0.pdb,0.43817
wciF,wciF_seq1.pdb,wciF_seq6.pdb,0.40491
wciF,wciF_seq1.pdb,wciF_seq7.pdb,0.44111
wciF,wciF_seq1.pdb,wciF_seq3.pdb,0.41874
wciF,wciF_seq1.pdb,wciF_seq5.pdb,0.42219
wciF,wciF_seq1.pdb,wciF_seq11.pdb,0.3523
wciF,wciF_seq1.pdb,wciF_seq2.pdb,0.37067
wciF,wciF_seq1.pdb,wciF_seq4.pdb,0.35716
wciF,wciF_seq9.pdb,wciF_seq10.pdb,0.37194
wciF,wciF_seq9.pdb,wciF_seq0.pdb,0.37822
wciF,wciF_seq9.pdb,wciF_seq6.pdb,0.41711
wciF,wciF_seq9.pdb,wciF_seq7.pdb,0.394
wciF,wciF_seq9.pdb,wciF_seq3.pdb,0.39652
wciF,wciF_seq9.pdb,wciF_seq5.pdb,0.4233
wciF,wciF_seq9.pdb,wciF_seq11.pdb,0.43971
wciF,wciF_seq9.pdb,wciF_seq2.pdb,0.4345
wciF,wciF_seq9.pdb,wciF_seq4.pdb,0.38094
wciF,wciF_seq10.pdb,wciF_seq0.pdb,0.35458
wciF,wciF_seq10.pdb,wciF_seq6.pdb,0.33148
wciF,wciF_seq10.pdb,wciF_seq7.pdb,0.37263
wciF,wciF_seq10.pdb,wciF_seq3.pdb,0.39869
wciF,wciF_seq10.pdb,wciF_seq5.pdb,0.40269
wciF,wciF_seq10.pdb,wciF_seq11.pdb,0.38082
wciF,wciF_seq10.pdb,wciF_seq2.pdb,0.32606
wciF,wciF_seq10.pdb,wciF_seq4.pdb,0.63543
wciF,wciF_seq0.pdb,wciF_seq6.pdb,0.53623
wciF,wciF_seq0.pdb,wciF_seq7.pdb,0.52167
wciF,wciF_seq0.pdb,wciF_seq3.pdb,0.521
wciF,wciF_seq0.pdb,wciF_seq5.pdb,0.47547
wciF,wciF_seq0.pdb,wciF_seq11.pdb,0.36858
wciF,wciF_seq0.pdb,wciF_seq2.pdb,0.41636
wciF,wciF_seq0.pdb,wciF_seq4.pdb,0.36467
wciF,wciF_seq6.pdb,wciF_seq7.pdb,0.48461
wciF,wciF_seq6.pdb,wciF_seq3.pdb,0.44903
wciF,wciF_seq6.pdb,wciF_seq5.pdb,0.47282
wciF,wciF_seq6.pdb,wciF_seq11.pdb,0.38833
wciF,wciF_seq6.pdb,wciF_seq2.pdb,0.43788
wciF,wciF_seq6.pdb,wciF_seq4.pdb,0.34685
wciF,wciF_seq7.pdb,wciF_seq3.pdb,0.46006
wciF,wciF_seq7.pdb,wciF_seq5.pdb,0.50266
wciF,wciF_seq7.pdb,wciF_seq11.pdb,0.39193
wciF,wciF_seq7.pdb,wciF_seq2.pdb,0.42488
wciF,wciF_seq7.pdb,wciF_seq4.pdb,0.36246
wciF,wciF_seq3.pdb,wciF_seq5.pdb,0.53316
wciF,wciF_seq3.pdb,wciF_seq11.pdb,0.39673
wciF,wciF_seq3.pdb,wciF_seq2.pdb,0.41524
wciF,wciF_seq3.pdb,wciF_seq4.pdb,0.39883
wciF,wciF_seq5.pdb,wciF_seq11.pdb,0.41351
wciF,wciF_seq5.pdb,wciF_seq2.pdb,0.3992
wciF,wciF_seq5.pdb,wciF_seq4.pdb,0.35978
wciF,wciF_seq11.pdb,wciF_seq2.pdb,0.41039
wciF,wciF_seq11.pdb,wciF_seq4.pdb,0.38194
wciF,wciF_seq2.pdb,wciF_seq4.pdb,0.33032
wcwT,wcwT_seq3.pdb,wcwT_seq4.pdb,0.85036
wcwT,wcwT_seq3.pdb,wcwT_seq0.pdb,0.84246
wcwT,wcwT_seq3.pdb,wcwT_seq2.pdb,0.70905
wcwT,wcwT_seq3.pdb,wcwT_seq1.pdb,0.75067
wcwT,wcwT_seq4.pdb,wcwT_seq0.pdb,0.7698
wcwT,wcwT_seq4.pdb,wcwT_seq2.pdb,0.68579
wcwT,wcwT_seq4.pdb,wcwT_seq1.pdb,0.72007
wcwT,wcwT_seq0.pdb,wcwT_seq2.pdb,0.70559
wcwT,wcwT_seq0.pdb,wcwT_seq1.pdb,0.7562
wcwT,wcwT_seq2.pdb,wcwT_seq1.pdb,0.76894
wciE,wciE_seq2.pdb,wciE_seq4.pdb,0.37268
wciE,wciE_seq2.pdb,wciE_seq5.pdb,0.31753
wciE,wciE_seq2.pdb,wciE_seq0.pdb,0.34119
wciE,wciE_seq2.pdb,wciE_seq1.pdb,0.46073
wciE,wciE_seq2.pdb,wciE_seq3.pdb,0.31444
wciE,wciE_seq4.pdb,wciE_seq5.pdb,0.31768
wciE,wciE_seq4.pdb,wciE_seq0.pdb,0.40463
wciE,wciE_seq4.pdb,wciE_seq1.pdb,0.35076
wciE,wciE_seq4.pdb,wciE_seq3.pdb,0.45041
wciE,wciE_seq5.pdb,wciE_seq0.pdb,0.42544
wciE,wciE_seq5.pdb,wciE_seq1.pdb,0.32403
wciE,wciE_seq5.pdb,wciE_seq3.pdb,0.3537
wciE,wciE_seq0.pdb,wciE_seq1.pdb,0.37421
wciE,wciE_seq0.pdb,wciE_seq3.pdb,0.5656
wciE,wciE_seq1.pdb,wciE_seq3.pdb,0.33142
wcwK,wcwK_seq1.pdb,wcwK_seq2.pdb,0.53237
wcwK,wcwK_seq1.pdb,wcwK_seq0.pdb,0.51971
wcwK,wcwK_seq2.pdb,wcwK_seq0.pdb,0.4641
wcrG,wcrG_seq0.pdb,wcrG_seq2.pdb,0.32532
wcrG,wcrG_seq0.pdb,wcrG_seq1.pdb,0.34056
wcrG,wcrG_seq2.pdb,wcrG_seq1.pdb,0.35361
wcrL,wcrL_seq2.pdb,wcrL_seq0.pdb,0.39119
wcrL,wcrL_seq2.pdb,wcrL_seq4.pdb,0.40296
wcrL,wcrL_seq2.pdb,wcrL_seq3.pdb,0.36169
wcrL,wcrL_seq2.pdb,wcrL_seq1.pdb,0.55672
wcrL,wcrL_seq0.pdb,wcrL_seq4.pdb,0.46887
wcrL,wcrL_seq0.pdb,wcrL_seq3.pdb,0.43564
wcrL,wcrL_seq0.pdb,wcrL_seq1.pdb,0.39504
wcrL,wcrL_seq4.pdb,wcrL_seq3.pdb,0.4118
wcrL,wcrL_seq4.pdb,wcrL_seq1.pdb,0.42899
wcrL,wcrL_seq3.pdb,wcrL_seq1.pdb,0.35983
wcrD,wcrD_seq5.pdb,wcrD_seq0.pdb,0.49926
wcrD,wcrD_seq5.pdb,wcrD_seq3.pdb,0.44977
wcrD,wcrD_seq5.pdb,wcrD_seq1.pdb,0.50907
wcrD,wcrD_seq5.pdb,wcrD_seq8.pdb,0.431
wcrD,wcrD_seq5.pdb,wcrD_seq6.pdb,0.39237
wcrD,wcrD_seq5.pdb,wcrD_seq4.pdb,0.50819
wcrD,wcrD_seq5.pdb,wcrD_seq2.pdb,0.41877
wcrD,wcrD_seq5.pdb,wcrD_seq7.pdb,0.43889
wcrD,wcrD_seq5.pdb,wcrD_seq9.pdb,0.38139
wcrD,wcrD_seq0.pdb,wcrD_seq3.pdb,0.4403
wcrD,wcrD_seq0.pdb,wcrD_seq1.pdb,0.49502
wcrD,wcrD_seq0.pdb,wcrD_seq8.pdb,0.42944
wcrD,wcrD_seq0.pdb,wcrD_seq6.pdb,0.41471
wcrD,wcrD_seq0.pdb,wcrD_seq4.pdb,0.42374
wcrD,wcrD_seq0.pdb,wcrD_seq2.pdb,0.42945
wcrD,wcrD_seq0.pdb,wcrD_seq7.pdb,0.40282
wcrD,wcrD_seq0.pdb,wcrD_seq9.pdb,0.43597
wcrD,wcrD_seq3.pdb,wcrD_seq1.pdb,0.62155
wcrD,wcrD_seq3.pdb,wcrD_seq8.pdb,0.49442
wcrD,wcrD_seq3.pdb,wcrD_seq6.pdb,0.49413
wcrD,wcrD_seq3.pdb,wcrD_seq4.pdb,0.61268
wcrD,wcrD_seq3.pdb,wcrD_seq2.pdb,0.66029
wcrD,wcrD_seq3.pdb,wcrD_seq7.pdb,0.42362
wcrD,wcrD_seq3.pdb,wcrD_seq9.pdb,0.41958
wcrD,wcrD_seq1.pdb,wcrD_seq8.pdb,0.44833
wcrD,wcrD_seq1.pdb,wcrD_seq6.pdb,0.39639
wcrD,wcrD_seq1.pdb,wcrD_seq4.pdb,0.47563
wcrD,wcrD_seq1.pdb,wcrD_seq2.pdb,0.52197
wcrD,wcrD_seq1.pdb,wcrD_seq7.pdb,0.43955
wcrD,wcrD_seq1.pdb,wcrD_seq9.pdb,0.43346
wcrD,wcrD_seq8.pdb,wcrD_seq6.pdb,0.43351
wcrD,wcrD_seq8.pdb,wcrD_seq4.pdb,0.43467
wcrD,wcrD_seq8.pdb,wcrD_seq2.pdb,0.4354
wcrD,wcrD_seq8.pdb,wcrD_seq7.pdb,0.42574
wcrD,wcrD_seq8.pdb,wcrD_seq9.pdb,0.46996
wcrD,wcrD_seq6.pdb,wcrD_seq4.pdb,0.36867
wcrD,wcrD_seq6.pdb,wcrD_seq2.pdb,0.43404
wcrD,wcrD_seq6.pdb,wcrD_seq7.pdb,0.41308
wcrD,wcrD_seq6.pdb,wcrD_seq9.pdb,0.51087
wcrD,wcrD_seq4.pdb,wcrD_seq2.pdb,0.44218
wcrD,wcrD_seq4.pdb,wcrD_seq7.pdb,0.35746
wcrD,wcrD_seq4.pdb,wcrD_seq9.pdb,0.35819
wcrD,wcrD_seq2.pdb,wcrD_seq7.pdb,0.42497
wcrD,wcrD_seq2.pdb,wcrD_seq9.pdb,0.4522
wcrD,wcrD_seq7.pdb,wcrD_seq9.pdb,0.54129
glf,glf_seq15.pdb,glf_seq38.pdb,0.44268
glf,glf_seq15.pdb,glf_seq24.pdb,0.51187
glf,glf_seq15.pdb,glf_seq17.pdb,0.22643
glf,glf_seq15.pdb,glf_seq1.pdb,0.21806
glf,glf_seq15.pdb,glf_seq48.pdb,0.64345
glf,glf_seq15.pdb,glf_seq11.pdb,0.67038
glf,glf_seq15.pdb,glf_seq2.pdb,0.55733
glf,glf_seq15.pdb,glf_seq14.pdb,0.36784
glf,glf_seq15.pdb,glf_seq44.pdb,0.54114
glf,glf_seq15.pdb,glf_seq21.pdb,0.54774
glf,glf_seq15.pdb,glf_seq13.pdb,0.29257
glf,glf_seq15.pdb,glf_seq36.pdb,0.50331
glf,glf_seq15.pdb,glf_seq18.pdb,0.55066
glf,glf_seq15.pdb,glf_seq22.pdb,0.43562
glf,glf_seq15.pdb,glf_seq33.pdb,0.67929
glf,glf_seq15.pdb,glf_seq27.pdb,0.51207
glf,glf_seq15.pdb,glf_seq19.pdb,0.38159
glf,glf_seq15.pdb,glf_seq37.pdb,0.63021
glf,glf_seq15.pdb,glf_seq10.pdb,0.28123
glf,glf_seq15.pdb,glf_seq5.pdb,0.43098
glf,glf_seq15.pdb,glf_seq6.pdb,0.45047
glf,glf_seq15.pdb,glf_seq20.pdb,0.60243
glf,glf_seq15.pdb,glf_seq49.pdb,0.16444
glf,glf_seq15.pdb,glf_seq26.pdb,0.45513
glf,glf_seq15.pdb,glf_seq50.pdb,0.33666
glf,glf_seq15.pdb,glf_seq29.pdb,0.58106
glf,glf_seq15.pdb,glf_seq8.pdb,0.58614
glf,glf_seq15.pdb,glf_seq34.pdb,0.59484
glf,glf_seq15.pdb,glf_seq7.pdb,0.48949
glf,glf_seq15.pdb,glf_seq23.pdb,0.6047
glf,glf_seq15.pdb,glf_seq45.pdb,0.64072
glf,glf_seq15.pdb,glf_seq0.pdb,0.20484
glf,glf_seq15.pdb,glf_seq3.pdb,0.45335
glf,glf_seq15.pdb,glf_seq9.pdb,0.56715
glf,glf_seq15.pdb,glf_seq16.pdb,0.31282
glf,glf_seq15.pdb,glf_seq30.pdb,0.54549
glf,glf_seq15.pdb,glf_seq28.pdb,0.6592
glf,glf_seq15.pdb,glf_seq41.pdb,0.65022
glf,glf_seq15.pdb,glf_seq47.pdb,0.54838
glf,glf_seq15.pdb,glf_seq31.pdb,0.54721
glf,glf_seq15.pdb,glf_seq43.pdb,0.50787
glf,glf_seq15.pdb,glf_seq46.pdb,0.51656
glf,glf_seq15.pdb,glf_seq39.pdb,0.45268
glf,glf_seq15.pdb,glf_seq12.pdb,0.33252
glf,glf_seq15.pdb,glf_seq32.pdb,0.42409
glf,glf_seq15.pdb,glf_seq4.pdb,0.5304
glf,glf_seq15.pdb,glf_seq35.pdb,0.60295
glf,glf_seq15.pdb,glf_seq42.pdb,0.71816
glf,glf_seq15.pdb,glf_seq40.pdb,0.46235
glf,glf_seq15.pdb,glf_seq25.pdb,0.32184
glf,glf_seq38.pdb,glf_seq24.pdb,0.47388
glf,glf_seq38.pdb,glf_seq17.pdb,0.212
glf,glf_seq38.pdb,glf_seq1.pdb,0.22039
glf,glf_seq38.pdb,glf_seq48.pdb,0.43623
glf,glf_seq38.pdb,glf_seq11.pdb,0.42584
glf,glf_seq38.pdb,glf_seq2.pdb,0.46503
glf,glf_seq38.pdb,glf_seq14.pdb,0.30074
glf,glf_seq38.pdb,glf_seq44.pdb,0.42576
glf,glf_seq38.pdb,glf_seq21.pdb,0.43972
glf,glf_seq38.pdb,glf_seq13.pdb,0.2881
glf,glf_seq38.pdb,glf_seq36.pdb,0.52912
glf,glf_seq38.pdb,glf_seq18.pdb,0.43769
glf,glf_seq38.pdb,glf_seq22.pdb,0.48185
glf,glf_seq38.pdb,glf_seq33.pdb,0.48072
glf,glf_seq38.pdb,glf_seq27.pdb,0.43223
glf,glf_seq38.pdb,glf_seq19.pdb,0.4294
glf,glf_seq38.pdb,glf_seq37.pdb,0.44193
glf,glf_seq38.pdb,glf_seq10.pdb,0.30866
glf,glf_seq38.pdb,glf_seq5.pdb,0.4113
glf,glf_seq38.pdb,glf_seq6.pdb,0.4303
glf,glf_seq38.pdb,glf_seq20.pdb,0.49882
glf,glf_seq38.pdb,glf_seq49.pdb,0.17649
glf,glf_seq38.pdb,glf_seq26.pdb,0.44789
glf,glf_seq38.pdb,glf_seq50.pdb,0.31902
glf,glf_seq38.pdb,glf_seq29.pdb,0.41803
glf,glf_seq38.pdb,glf_seq8.pdb,0.40168
glf,glf_seq38.pdb,glf_seq34.pdb,0.41571
glf,glf_seq38.pdb,glf_seq7.pdb,0.50922
glf,glf_seq38.pdb,glf_seq23.pdb,0.45778
glf,glf_seq38.pdb,glf_seq45.pdb,0.41235
glf,glf_seq38.pdb,glf_seq0.pdb,0.20738
glf,glf_seq38.pdb,glf_seq3.pdb,0.40725
glf,glf_seq38.pdb,glf_seq9.pdb,0.41667
glf,glf_seq38.pdb,glf_seq16.pdb,0.31886
glf,glf_seq38.pdb,glf_seq30.pdb,0.47783
glf,glf_seq38.pdb,glf_seq28.pdb,0.44274
glf,glf_seq38.pdb,glf_seq41.pdb,0.4471
glf,glf_seq38.pdb,glf_seq47.pdb,0.4354
glf,glf_seq38.pdb,glf_seq31.pdb,0.41884
glf,glf_seq38.pdb,glf_seq43.pdb,0.38908
glf,glf_seq38.pdb,glf_seq46.pdb,0.44453
glf,glf_seq38.pdb,glf_seq39.pdb,0.44065
glf,glf_seq38.pdb,glf_seq12.pdb,0.31399
glf,glf_seq38.pdb,glf_seq32.pdb,0.49116
glf,glf_seq38.pdb,glf_seq4.pdb,0.42849
glf,glf_seq38.pdb,glf_seq35.pdb,0.45503
glf,glf_seq38.pdb,glf_seq42.pdb,0.43302
glf,glf_seq38.pdb,glf_seq40.pdb,0.47208
glf,glf_seq38.pdb,glf_seq25.pdb,0.34164
glf,glf_seq24.pdb,glf_seq17.pdb,0.22769
glf,glf_seq24.pdb,glf_seq1.pdb,0.2006
glf,glf_seq24.pdb,glf_seq48.pdb,0.49527
glf,glf_seq24.pdb,glf_seq11.pdb,0.51245
glf,glf_seq24.pdb,glf_seq2.pdb,0.51772
glf,glf_seq24.pdb,glf_seq14.pdb,0.37641
glf,glf_seq24.pdb,glf_seq44.pdb,0.64385
glf,glf_seq24.pdb,glf_seq21.pdb,0.50449
glf,glf_seq24.pdb,glf_seq13.pdb,0.28827
glf,glf_seq24.pdb,glf_seq36.pdb,0.43994
glf,glf_seq24.pdb,glf_seq18.pdb,0.61817
glf,glf_seq24.pdb,glf_seq22.pdb,0.43658
glf,glf_seq24.pdb,glf_seq33.pdb,0.55041
glf,glf_seq24.pdb,glf_seq27.pdb,0.5986
glf,glf_seq24.pdb,glf_seq19.pdb,0.37268
glf,glf_seq24.pdb,glf_seq37.pdb,0.55735
glf,glf_seq24.pdb,glf_seq10.pdb,0.27431
glf,glf_seq24.pdb,glf_seq5.pdb,0.46517
glf,glf_seq24.pdb,glf_seq6.pdb,0.48799
glf,glf_seq24.pdb,glf_seq20.pdb,0.65589
glf,glf_seq24.pdb,glf_seq49.pdb,0.16685
glf,glf_seq24.pdb,glf_seq26.pdb,0.46843
glf,glf_seq24.pdb,glf_seq50.pdb,0.3285
glf,glf_seq24.pdb,glf_seq29.pdb,0.57479
glf,glf_seq24.pdb,glf_seq8.pdb,0.50282
glf,glf_seq24.pdb,glf_seq34.pdb,0.50448
glf,glf_seq24.pdb,glf_seq7.pdb,0.59055
glf,glf_seq24.pdb,glf_seq23.pdb,0.50053
glf,glf_seq24.pdb,glf_seq45.pdb,0.46387
glf,glf_seq24.pdb,glf_seq0.pdb,0.20362
glf,glf_seq24.pdb,glf_seq3.pdb,0.40789
glf,glf_seq24.pdb,glf_seq9.pdb,0.58913
glf,glf_seq24.pdb,glf_seq16.pdb,0.33086
glf,glf_seq24.pdb,glf_seq30.pdb,0.52051
glf,glf_seq24.pdb,glf_seq28.pdb,0.52405
glf,glf_seq24.pdb,glf_seq41.pdb,0.48071
glf,glf_seq24.pdb,glf_seq47.pdb,0.45576
glf,glf_seq24.pdb,glf_seq31.pdb,0.47309
glf,glf_seq24.pdb,glf_seq43.pdb,0.58031
glf,glf_seq24.pdb,glf_seq46.pdb,0.59751
glf,glf_seq24.pdb,glf_seq39.pdb,0.44873
glf,glf_seq24.pdb,glf_seq12.pdb,0.34805
glf,glf_seq24.pdb,glf_seq32.pdb,0.45433
glf,glf_seq24.pdb,glf_seq4.pdb,0.45611
glf,glf_seq24.pdb,glf_seq35.pdb,0.55776
glf,glf_seq24.pdb,glf_seq42.pdb,0.52686
glf,glf_seq24.pdb,glf_seq40.pdb,0.56386
glf,glf_seq24.pdb,glf_seq25.pdb,0.3545
glf,glf_seq17.pdb,glf_seq1.pdb,0.3091
glf,glf_seq17.pdb,glf_seq48.pdb,0.31047
glf,glf_seq17.pdb,glf_seq11.pdb,0.31284
glf,glf_seq17.pdb,glf_seq2.pdb,0.31214
